TP,Add_to_black_list,FP,Search_problem,candidate,ADJ,count_nct,is_mab,is_therapy,sentence,sents,_ids,link_to_ct_gov
,,,,cc-95251,FALSE,1,FALSE,FALSE,"A Phase 1, Open-Label, Dose Finding Study of CC-95251, A Monoclonal Antibody Directed Against SIRPa, Alone and in Combination With Cetuximab or Rituximab in Subjects With Advanced Solid and Hematologic Cancers.","{'A Phase 1, Open-Label, Dose Finding Study of CC-95251, A Monoclonal Antibody Directed Against SIRPa, Alone and in Combination With Cetuximab or Rituximab in Subjects With Advanced Solid and Hematologic Cancers.', 'Study CC-95251-ST-001 is an open-label, Phase 1, dose escalation (Part A) and expansion (Parts B and C), first-in-human clinical study of CC-95251 in subjects with advanced cancers'}",{'NCT03783403'},NCT03783403
,,,,pyridyl cholesterol carbonate,FALSE,1,FALSE,FALSE,"4-Demethyl-4-cholesteryloxycarbonylpenclomedine (DM-CHOC-PEN) is a polychlorinated pyridyl cholesterol carbonate that is lipophilic, electrically neural, crosses the blood brain barrier (BBB), ability to localize in intracranial tumor tissue, lacks neurotoxicity and not transported out of the brain via Pgp (p-glycoprotein).","{'4-Demethyl-4-cholesteryloxycarbonylpenclomedine (DM-CHOC-PEN) is a polychlorinated pyridyl cholesterol carbonate that is lipophilic, electrically neural, crosses the blood brain barrier (BBB), ability to localize in intracranial tumor tissue, lacks neurotoxicity and not transported out of the brain via Pgp (p-glycoprotein).'}",{'NCT03668847'},NCT03668847
,,,,4-demethyl-4-cholesteryloxycarbonylpenclomedine,FALSE,1,FALSE,FALSE,A Phase II: Safety and Tolerance of 4-Demethyl-4-cholesteryloxycarbonylpenclomedine (DM-CHOC-PEN) in Adolescent and Young Adults (AYA) With Malignancies Involving the CNS.,"{'A Phase II: Safety and Tolerance of 4-Demethyl-4-cholesteryloxycarbonylpenclomedine (DM-CHOC-PEN) in Adolescent and Young Adults (AYA) With Malignancies Involving the CNS.', '4-Demethyl-4-cholesteryloxycarbonylpenclomedine (DM-CHOC-PEN) is a polychlorinated pyridyl cholesterol carbonate that is lipophilic, electrically neural, crosses the blood brain barrier (BBB), ability to localize in intracranial tumor tissue, lacks neurotoxicity and not transported out of the brain via Pgp (p-glycoprotein).'}",{'NCT03668847'},NCT03668847
,,,,neta,FALSE,1,FALSE,FALSE,"The objectives of this randomized withdrawal study are to evaluate the long-term efficacy and safety of the combination of relugolix, estradiol (E2) and norethindrone acetate (NETA), once daily, for up to 104 weeks in patients with uterine fibroids who have completed a total of 52 weeks of treatment, including a 24-week treatment period in a parent study (study MVT-601-3001 or MVT-601-3002) and a 28-week treatment period in the open-label extension study (MVT-601-3003), and who meet the definition of responder, defined as a patient who demonstrates a menstrual blood loss of < 80 mL and at least a 50% reduction from parent study baseline menstrual blood loss volume on the alkaline hematin analysis of the feminine products returned at Week 48 in the extension study","{'The objectives of this randomized withdrawal study are to evaluate the long-term efficacy and safety of the combination of relugolix, estradiol (E2) and norethindrone acetate (NETA), once daily, for up to 104 weeks in patients with uterine fibroids who have completed a total of 52 weeks of treatment, including a 24-week treatment period in a parent study (study MVT-601-3001 or MVT-601-3002) and a 28-week treatment period in the open-label extension study (MVT-601-3003), and who meet the definition of responder, defined as a patient who demonstrates a menstrual blood loss of < 80 mL and at least a 50% reduction from parent study baseline menstrual blood loss volume on the alkaline hematin analysis of the feminine products returned at Week 48 in the extension study'}",{'NCT03751124'},NCT03751124
,,,,dm-choc-pen,FALSE,1,FALSE,FALSE,A Phase II: Safety and Tolerance of 4-Demethyl-4-cholesteryloxycarbonylpenclomedine (DM-CHOC-PEN) in Adolescent and Young Adults (AYA) With Malignancies Involving the CNS.,"{'A Phase II: Safety and Tolerance of 4-Demethyl-4-cholesteryloxycarbonylpenclomedine (DM-CHOC-PEN) in Adolescent and Young Adults (AYA) With Malignancies Involving the CNS.', '4-Demethyl-4-cholesteryloxycarbonylpenclomedine (DM-CHOC-PEN) is a polychlorinated pyridyl cholesterol carbonate that is lipophilic, electrically neural, crosses the blood brain barrier (BBB), ability to localize in intracranial tumor tissue, lacks neurotoxicity and not transported out of the brain via Pgp (p-glycoprotein).', 'DM-CHOC-PEN has completed a Phase I Adolescent and Young Adult (AYA) trial in humans, some of which possessed primary and secondary tumors involving the brain.'}",{'NCT03668847'},NCT03668847
,,,,emd 525797,FALSE,1,FALSE,FALSE,"AMELION: A Randomized, Double Blinded, Phase 2, Efficacy and Safety Study of Abituzumab (EMD 525797) in Combination With Cetuximab and FOLFIRI Versus Placebo in Combination With Cetuximab and FOLFIRI in First-line RAS Wild-type, Left-sided, Metastatic Colorectal Cancer Patients With High ανβ6 Integrin Expression.","{'AMELION: A Randomized, Double Blinded, Phase 2, Efficacy and Safety Study of Abituzumab (EMD 525797) in Combination With Cetuximab and FOLFIRI Versus Placebo in Combination With Cetuximab and FOLFIRI in First-line RAS Wild-type, Left-sided, Metastatic Colorectal Cancer Patients With High ανβ6 Integrin Expression.'}",{'NCT03688230'},NCT03688230
,,,,emd525797,FALSE,1,FALSE,FALSE,"The purpose of this study is to evaluate the safety and efficacy of the experimental drug abituzumab (EMD525797) in combination with cetuximab and FOLFIRI in RAS wild-type, left-sided, metastatic colorectal cancer patients with high ανβ6 integrin expression","{'The purpose of this study is to evaluate the safety and efficacy of the experimental drug abituzumab (EMD525797) in combination with cetuximab and FOLFIRI in RAS wild-type, left-sided, metastatic colorectal cancer patients with high ανβ6 integrin expression'}",{'NCT03688230'},NCT03688230
,,,,tc-h,FALSE,1,FALSE,FALSE,"Multi-center, open-label, randomized trial of patients with low-risk, HER2+ disease, who will receive adjuvant taxane-based chemotherapy (i.e. docetaxel and cyclophosphamide with trastuzumab [TC-H] or weekly paclitaxel with trastuzumab [P-H]) at the standard approved doses, aiming to gather more information regarding cost-effectiveness, toxicity, quality of life (QoL), patient reported outcomes and clinical benefits of the two treatment strategies","{'Multi-center, open-label, randomized trial of patients with low-risk, HER2+ disease, who will receive adjuvant taxane-based chemotherapy (i.e. docetaxel and cyclophosphamide with trastuzumab [TC-H] or weekly paclitaxel with trastuzumab [P-H]) at the standard approved doses, aiming to gather more information regarding cost-effectiveness, toxicity, quality of life (QoL), patient reported outcomes and clinical benefits of the two treatment strategies'}",{'NCT03705429'},NCT03705429
,,,,p-h,FALSE,1,FALSE,FALSE,"Multi-center, open-label, randomized trial of patients with low-risk, HER2+ disease, who will receive adjuvant taxane-based chemotherapy (i.e. docetaxel and cyclophosphamide with trastuzumab [TC-H] or weekly paclitaxel with trastuzumab [P-H]) at the standard approved doses, aiming to gather more information regarding cost-effectiveness, toxicity, quality of life (QoL), patient reported outcomes and clinical benefits of the two treatment strategies","{'Multi-center, open-label, randomized trial of patients with low-risk, HER2+ disease, who will receive adjuvant taxane-based chemotherapy (i.e. docetaxel and cyclophosphamide with trastuzumab [TC-H] or weekly paclitaxel with trastuzumab [P-H]) at the standard approved doses, aiming to gather more information regarding cost-effectiveness, toxicity, quality of life (QoL), patient reported outcomes and clinical benefits of the two treatment strategies'}",{'NCT03705429'},NCT03705429
,,,,contrast media,FALSE,1,FALSE,FALSE,"This pilot study aims at evaluating the kinetics of distribution of the drug within the tumor micro-environment, for the two main solvents used in reconstituting the drug, namely normal saline and contrast media.","{'This pilot study aims at evaluating the kinetics of distribution of the drug within the tumor micro-environment, for the two main solvents used in reconstituting the drug, namely normal saline and contrast media.', 'Clinical recommendations for cTACE indicate that the doxorubicin solution may be reconstituted in either aqueous solution or iso-osmolar ionic iodinated contrast media.'}",{'NCT03706157'},NCT03706157
,,,,lct,FALSE,1,FALSE,FALSE,Giving LCT and brigatinib may work better in treating patients with non-small cell lung cancer,{'Giving LCT and brigatinib may work better in treating patients with non-small cell lung cancer'},{'NCT03707938'},NCT03707938
,,,,indium-111-dota-,FALSE,1,FALSE,FALSE,Therefore Indium-111-DOTA-labetuzumab-IRDye800CW is a perfect dual-labeled antibody for dual-modality image-guided surgery in peritoneal carcinomatosis of colorectal cancer,{'Therefore Indium-111-DOTA-labetuzumab-IRDye800CW is a perfect dual-labeled antibody for dual-modality image-guided surgery in peritoneal carcinomatosis of colorectal cancer'},{'NCT03699332'},NCT03699332
,,,,indium-111-dota-labetuzumab,FALSE,1,TRUE,FALSE,A Phase I/II Study to Evaluate the Safety and Feasibility of Multi-modality Imaging Using Indium-111-DOTA-labetuzumab-IRDye800CW in Patients With Peritoneal Carcinomatosis of Colorectal Origin.,{'A Phase I/II Study to Evaluate the Safety and Feasibility of Multi-modality Imaging Using Indium-111-DOTA-labetuzumab-IRDye800CW in Patients With Peritoneal Carcinomatosis of Colorectal Origin.'},{'NCT03699332'},NCT03699332
,,,,labetuzumab,FALSE,1,TRUE,FALSE,Therefore Indium-111-DOTA-labetuzumab-IRDye800CW is a perfect dual-labeled antibody for dual-modality image-guided surgery in peritoneal carcinomatosis of colorectal cancer,"{'Therefore Indium-111-DOTA-labetuzumab-IRDye800CW is a perfect dual-labeled antibody for dual-modality image-guided surgery in peritoneal carcinomatosis of colorectal cancer', 'Labetuzumab specifically recognizes CEA which is is expressed on > 95% of colorectal cancers..'}",{'NCT03699332'},NCT03699332
,,,,tocopherol acetate,FALSE,1,FALSE,FALSE,- Treatment with pentoxifylline 400 mg tablets twice a day [total 800mg/day] + 500IU tocopherol acetate solution twice a day [total 1000 IU/day] in addition to best standard care [a structured programme of rehabilitation exercises] for 6 months or - Best standard of care [a structured programme of rehabilitation exercises] for 6 months.,{'- Treatment with pentoxifylline 400 mg tablets twice a day [total 800mg/day] + 500IU tocopherol acetate solution twice a day [total 1000 IU/day] in addition to best standard care [a structured programme of rehabilitation exercises] for 6 months or - Best standard of care [a structured programme of rehabilitation exercises] for 6 months.'},{'NCT03723291'},NCT03723291
,,,,tocopherol,FALSE,1,FALSE,FALSE,- Concomitant presence of other disorders that may cause pharyngeal/oral fibrosis - Known hypersensitivity to pentoxifylline or tocopherol (vitamin E).,"{'- Concomitant presence of other disorders that may cause pharyngeal/oral fibrosis - Known hypersensitivity to pentoxifylline or tocopherol (vitamin E).', 'PentoxIfylline and Tocopherol for the Treatment of Post-radiotherapy Fibrosis in Head and Neck Cancer Patients: a Feasibility Study.'}",{'NCT03723291'},NCT03723291
,,,,evolocumab,FALSE,1,TRUE,FALSE,The main goal of this study is to evaluate the effect of the proprotein convertase subtilisin/kexin type 9 (PCSK9) inhibitor evolocumab on cardiac allograft vasculopathy in de novo heart transplant recipients.,"{'The main goal of this study is to evaluate the effect of the proprotein convertase subtilisin/kexin type 9 (PCSK9) inhibitor evolocumab on cardiac allograft vasculopathy in de novo heart transplant recipients.', 'EVOLVD: Cholesterol Lowering With EVOLocumab to Prevent Cardiac Allograft Vasculopathy in De-novo Heart Transplant Recipients.'}",{'NCT03734211'},NCT03734211
,,,,norethindrone acetate,FALSE,1,FALSE,FALSE,"An International Phase 3 Double-Blind, Placebo-Controlled, Randomized Withdrawal Study of Relugolix With Estradiol and Norethindrone Acetate in Women With Heavy Menstrual Bleeding Associated With Uterine Fibroids.","{'An International Phase 3 Double-Blind, Placebo-Controlled, Randomized Withdrawal Study of Relugolix With Estradiol and Norethindrone Acetate in Women With Heavy Menstrual Bleeding Associated With Uterine Fibroids.', 'The objectives of this randomized withdrawal study are to evaluate the long-term efficacy and safety of the combination of relugolix, estradiol (E2) and norethindrone acetate (NETA), once daily, for up to 104 weeks in patients with uterine fibroids who have completed a total of 52 weeks of treatment, including a 24-week treatment period in a parent study (study MVT-601-3001 or MVT-601-3002) and a 28-week treatment period in the open-label extension study (MVT-601-3003), and who meet the definition of responder, defined as a patient who demonstrates a menstrual blood loss of < 80 mL and at least a 50% reduction from parent study baseline menstrual blood loss volume on the alkaline hematin analysis of the feminine products returned at Week 48 in the extension study'}",{'NCT03751124'},NCT03751124
,,,,gallium-68 dotatate,FALSE,1,FALSE,FALSE,"Gallium-68 DOTATATE is a radioactive tracer, a type of imaging drug that is labeled with a radioactive tag and injected into the body, which is approved by the U.S. Food and Drug Administration (FDA) to diagnose certain tumors.","{'Gallium-68 DOTATATE is a radioactive tracer, a type of imaging drug that is labeled with a radioactive tag and injected into the body, which is approved by the U.S. Food and Drug Administration (FDA) to diagnose certain tumors.'}",{'NCT03746847'},NCT03746847
